,start_exp_2.keys,start_exp_2.rt,start_exp_3.keys,start_exp_3.rt,intel_resp.keys,intel_resp.rt,textbox_word.text,key_resp.keys,key_resp.rt,valence_resp.keys,valence_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,file,eng_name,heb_name,category,rms,intelligibility,syllables,category_key,frequency,log_freq,google_freq,log_google_freq,participant,age,gender,correct_guess
75,,NA,,NA,7,0.989,"<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>
",return,2.1443,4,0.3728,0,74,74,107,1,mivreshet.ogg,mivreshet,<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>,Object,0.149914548,NA,3,l,224,2.350248018,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
76,,NA,,NA,7,0.9158,"<U+05DE><U+05E1><U+05DE><U+05E8>
",return,0.9753,4,0.4364,0,75,75,94,1,masmer.ogg,masmer,<U+05DE><U+05E1><U+05DE><U+05E8>,Object,0.113393702,NA,2,l,197,2.294466226,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
77,,NA,,NA,7,1.0021,"<U+05DE><U+05E8><U+05D2><U+05DE><U+05D4>
",return,1.9077,2,0.7209,0,76,76,90,1,margema.ogg,margema,<U+05DE><U+05E8><U+05D2><U+05DE><U+05D4>,Object,0.103211492,NA,3,l,517,2.713490543,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
78,,NA,,NA,4,4.1405,"<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>
",return,1.3703,4,1.2673,0,77,77,40,1,iton.ogg,iton,<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>,Object,0.097421117,NA,2,l,5979,3.776628553,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
79,,NA,,NA,7,1.3417,"<U+05E0><U+05DE><U+05E8>
",return,0.9083,3,0.3892,0,78,78,111,1,namer.ogg,namer,<U+05E0><U+05DE><U+05E8>,Animal,0.093454249,NA,2,a,869,2.939019776,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
80,,NA,,NA,1,2.9834,"<U+05E2><U+05E6><U+05DC><U+05DF>
",return,4.0418,3,1.3344,0,79,79,12,1,atzlan.ogg,atzlan,<U+05E2><U+05E6><U+05DC><U+05DF>,Animal,0.109640174,NA,2,a,191,2.281033367,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
81,,NA,,NA,7,0.9668,"<U+05D6><U+05D0><U+05D1>
",return,1.0983,2,0.4645,0,80,80,177,1,zeev.ogg,zeev,<U+05D6><U+05D0><U+05D1>,Animal,0.120690554,NA,2,a,8288,3.918449742,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
82,,NA,,NA,7,1.0346,"<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>
",return,0.794,4,0.4182,0,81,81,70,1,kipod.ogg,kipod,<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>,Animal,0.123448588,NA,2,a,373,2.571708832,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
83,,NA,,NA,7,0.8549,"<U+05DE><U+05DB><U+05E0><U+05E1>
",return,1.0427,4,0.4079,0,82,82,102,1,mikhnas.ogg,mikhnas,<U+05DE><U+05DB><U+05E0><U+05E1>,Object,0.095144257,NA,2,l,424,2.627365857,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
84,,NA,,NA,2,2.9899,"<U+05D2><U+05D1><U+05E8><U+05EA>
",return,1.2076,4,0.716,0,83,83,25,1,delet.ogg,delet,<U+05D3><U+05DC><U+05EA>,Object,0.105762191,NA,2,l,1923,3.283979284,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
85,,NA,,NA,7,1.1531,"<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>
",return,3.3441,5,1.0842,0,84,84,121,1,pinguin.ogg,pinguin,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,Animal,0.16885522,NA,3,a,445,2.648360011,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
86,,NA,,NA,2,3.0477,"<U+05D1><U+05D5><U+05E0><U+05D4>
",return,1.1974,4,0.958,0,85,85,20,1,bone.ogg,bone,<U+05D1><U+05D5><U+05E0><U+05D4>,Animal,0.109915785,NA,2,a,2950,3.469822016,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
87,,NA,,NA,7,1.1014,"<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>
",return,1.8559,4,0.3888,0,86,86,133,1,shablul.ogg,shablul,<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>,Animal,0.137633026,NA,2,a,259,2.413299764,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
88,,NA,,NA,6,1.5399,"<U+05E2><U+05D2><U+05D9><U+05DC>
",return,1.2408,5,0.5429,0,87,87,0,1,agil.ogg,agil,<U+05E2><U+05D2><U+05D9><U+05DC>,Object,0.086492002,NA,2,l,101,2.004321374,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
89,,NA,,NA,7,1.0527,"<U+05D3><U+05D9><U+05E8><U+05D4>
",return,0.8222,4,0.4541,0,88,88,26,1,dira.ogg,dira,<U+05D3><U+05D9><U+05E8><U+05D4>,Object,0.093515851,NA,2,l,1560,3.193124598,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
90,,NA,,NA,3,4.8133,"<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>
",return,1.3364,1,0.6924,0,89,89,39,1,heroin.ogg,heroin,<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>,Object,0.060458813,NA,3,l,284,2.45331834,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
91,,NA,,NA,7,1.14,"<U+05D6><U+05D1><U+05DC>
",return,0.9947,2,1.022,0,90,90,178,1,zevel.ogg,zevel,<U+05D6><U+05D1><U+05DC>,Object,0.064413197,NA,2,l,947,2.976349979,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
92,,NA,,NA,7,1.2834,"<U+05DE><U+05D6><U+05E8><U+05E7>
",return,0.9273,3,1.0713,0,91,91,96,1,mazrek.ogg,mazrek,<U+05DE><U+05D6><U+05E8><U+05E7>,Object,0.086367108,NA,2,l,89,1.949390007,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
93,,NA,,NA,7,1.4371,"<U+05D7><U+05D5><U+05E6><U+05E5>
",return,1.3474,4,0.566,0,92,92,66,1,khotzetz.ogg,khotzetz,<U+05D7><U+05D5><U+05E6><U+05E5>,Object,0.089251935,NA,2,l,282,2.450249108,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
94,,NA,,NA,7,1.1156,"<U+05DB><U+05E4><U+05E4><U+05D4>
",return,0.6995,4,0.3768,0,93,93,52,1,kfafa.ogg,kfafa,<U+05DB><U+05E4><U+05E4><U+05D4>,Object,0.159954116,NA,2,l,102,2.008600172,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
95,,NA,,NA,7,1.2073,"<U+05D3><U+05D9><U+05D5><U+05E0><U+05D5><U+05DF>
",return,1.4344,4,0.3911,0,94,94,29,1,dyunon.ogg,dyunon,<U+05D3><U+05D9><U+05D5><U+05E0><U+05D5><U+05DF>,Animal,0.11314705,NA,3,a,160,2.204119983,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
96,,NA,,NA,7,1.4032,"<U+05DB><U+05D9><U+05E0><U+05D4>
",return,1.375,3,0.5685,0,95,95,69,1,kina.ogg,kina,<U+05DB><U+05D9><U+05E0><U+05D4>,Animal,0.063055128,NA,2,a,3145,3.49762065,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
97,,NA,,NA,7,1.0177,"<U+05D3><U+05D1><U+05D5><U+05E8>
",return,0.8803,4,0.4367,0,96,96,24,1,dabur.ogg,dabur,<U+05D3><U+05D1><U+05D5><U+05E8>,Animal,0.082003802,NA,2,a,284,2.45331834,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
98,,NA,,NA,7,1.1683,"<U+05E7><U+05E8><U+05E6><U+05D9><U+05D4>
",return,1.2249,3,0.8527,0,97,97,47,1,kartziya.ogg,kartziya,<U+05E7><U+05E8><U+05E6><U+05D9><U+05D4>,Animal,0.095871754,NA,3,a,24,1.380211242,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
99,,NA,,NA,7,0.9546,"<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>
",return,1.9551,3,1.7516,0,98,98,3,1,akhbarosh.ogg,akhbarosh,<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>,Animal,0.114850186,NA,3,a,143,2.155336037,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
100,,NA,,NA,7,0.9534,"<U+05E9><U+05DE><U+05D9><U+05DB><U+05D4>
",return,3.0276,4,0.3828,0,99,99,145,1,smikha.ogg,smikha,<U+05E9><U+05DE><U+05D9><U+05DB><U+05D4>,Object,0.105214648,NA,2,l,143,2.155336037,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
101,,NA,,NA,7,0.8919,"<U+05E6><U+05D1><U+05D5><U+05E2>
",return,0.862,2,0.3702,0,100,100,161,1,tzavoa.ogg,tzavoa,<U+05E6><U+05D1><U+05D5><U+05E2>,Animal,0.099820822,NA,2,a,788,2.896526217,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
102,,NA,,NA,7,0.9017,"<U+05DE><U+05D7><U+05D1><U+05EA>
",return,0.7952,4,0.4977,0,101,101,88,1,makhvat.ogg,makhvat,<U+05DE><U+05D7><U+05D1><U+05EA>,Object,0.084296793,NA,2,l,71,1.851258349,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
103,,NA,,NA,7,0.9749,"<U+05E4><U+05D8><U+05D9><U+05E9>
",return,1.2753,4,2.3859,0,102,102,120,1,patish.ogg,patish,<U+05E4><U+05D8><U+05D9><U+05E9>,Object,0.086733863,NA,2,l,1019,3.008174184,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
104,,NA,,NA,7,1.0183,"<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>
",return,1.3755,4,0.4356,0,103,103,83,1,maglesha.ogg,maglesha,<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>,Object,0.116013341,NA,3,l,29,1.462397998,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
105,,NA,,NA,7,0.8871,"<U+05DE><U+05E9><U+05D7><U+05D4>
",return,0.7761,4,0.4011,0,104,104,104,1,mishkha.ogg,mishkha,<U+05DE><U+05E9><U+05D7><U+05D4>,Object,0.112146221,NA,2,l,430,2.633468456,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
106,,NA,,NA,7,2.6489,"<U+05DB><U+05D9><U+05E1><U+05D0>
",return,0.8444,4,0.3678,0,105,105,71,1,kise.ogg,kise,<U+05DB><U+05D9><U+05E1><U+05D0>,Object,0.091946796,NA,2,l,1321,3.120902818,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
107,,NA,,NA,6,1.4149,"<U+05EA><U+05D9><U+05D1><U+05D4>
",return,0.9103,4,0.4766,0,106,106,153,1,teyva.ogg,teyva,<U+05EA><U+05D9><U+05D1><U+05D4>,Object,0.124722831,NA,2,l,627,2.797267541,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
108,,NA,,NA,7,0.9697,"<U+05E2><U+05E7><U+05E8><U+05D1>
",return,1.0481,3,1.0366,0,107,107,4,1,akrav.ogg,akrav,<U+05E2><U+05E7><U+05E8><U+05D1>,Animal,0.109148823,NA,2,a,269,2.42975228,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
109,,NA,,NA,7,1.2227,"<U+05D0><U+05D5><U+05D2><U+05E8>
",return,1.3971,4,1.1345,0,108,108,114,1,oger.ogg,oger,<U+05D0><U+05D5><U+05D2><U+05E8>,Animal,0.10658478,NA,2,a,316,2.499687083,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
110,,NA,,NA,7,1.3392,"<U+05DB><U+05DC><U+05D5><U+05D1>
",return,0.8288,3,0.4027,0,109,109,74,1,kluv.ogg,kluv,<U+05DB><U+05DC><U+05D5><U+05D1>,Object,0.114783913,NA,2,l,481,2.682145076,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
111,,NA,,NA,7,0.9048,"<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>
",return,2.8925,4,0.138,0,110,110,172,1,yalkut.ogg,yalkut,<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>,Object,0.094344929,NA,2,l,300,2.477121255,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
112,,NA,,NA,7,0.9668,"<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>
",return,1.425,3,0.3787,0,111,111,1,1,akavish.ogg,akavish,<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>,Animal,0.085073575,NA,3,a,438,2.641474111,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
113,,NA,,NA,7,0.9739,"<U+05E2><U+05D8><U+05DC><U+05E3>
",return,2.9932,3,0.9768,0,112,112,11,1,atalef.ogg,atalef,<U+05E2><U+05D8><U+05DC><U+05E3>,Animal,0.084217779,NA,3,a,507,2.705007959,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
114,,NA,,NA,7,0.9884,"<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>
",return,0.8429,4,0.3662,0,113,113,86,1,makhberet.ogg,makhberet,<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>,Object,0.093290016,NA,3,l,2348,3.370698093,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
115,,NA,,NA,7,1.4513,"<U+05D2><U+05D5><U+05E4><U+05D4>
",return,1.1267,1,0.4413,0,114,114,38,1,gufa.ogg,gufa,<U+05D2><U+05D5><U+05E4><U+05D4>,Object,0.134599254,NA,2,l,1580,3.198657087,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
116,,NA,,NA,7,1.5177,"<U+05E9><U+05E8><U+05E7><U+05DF>
",return,3.0725,4,1.0998,0,115,115,136,1,sharkan.ogg,sharkan,<U+05E9><U+05E8><U+05E7><U+05DF>,Animal,0.100178316,NA,2,a,33,1.51851394,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
117,,NA,,NA,6,1.3979,"<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>
",return,2.0754,4,0.3831,0,116,116,144,1,smamit.ogg,smamit,<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>,Animal,0.104532413,NA,2,a,89,1.949390007,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
118,,NA,,NA,3,3.2862,"<U+05E4><U+05D5><U+05DE><U+05D4>
",return,1.4651,3,0.4989,0,117,117,122,1,puma.ogg,puma,<U+05E4><U+05D5><U+05DE><U+05D4>,Animal,0.10772679,NA,2,a,242,2.383815366,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
119,,NA,,NA,7,1.0409,"<U+05D2><U+05D3><U+05E8>
",return,0.8936,4,0.4127,0,118,118,33,1,gader.ogg,gader,<U+05D2><U+05D3><U+05E8>,Object,0.151912183,NA,2,l,2156,3.333648757,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
120,,NA,,NA,7,1.2554,"<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>
",return,1.2422,4,0.3944,0,119,119,58,1,khardon.ogg,khardon,<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>,Animal,0.114361823,NA,2,a,148,2.170261715,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
121,,NA,,NA,7,0.9519,"<U+05EA><U+05E0><U+05E9><U+05DE><U+05EA>
",return,1.6767,4,0.5545,0,120,120,156,1,tinshemet.ogg,tinshemet,<U+05EA><U+05E0><U+05E9><U+05DE><U+05EA>,Animal,0.11601489,NA,3,a,61,1.785329835,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
122,,NA,,NA,7,0.9526,"<U+05E1><U+05D5><U+05D5><U+05D3><U+05E8>
",return,0.926,4,1.1313,0,121,121,148,1,sveder.ogg,sveder,<U+05E1><U+05D5><U+05D5><U+05D3><U+05E8>,Object,0.088040411,NA,2,l,67,1.826074803,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
123,,NA,,NA,7,1.7074,"<U+05E9><U+05D5><U+05E2><U+05DC>
",return,1.2837,3,0.9704,0,122,122,140,1,shual.ogg,shual,<U+05E9><U+05D5><U+05E2><U+05DC>,Animal,0.122284986,NA,2,a,844,2.926342447,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
124,,NA,,NA,7,1.4094,"<U+05D3><U+05D5><U+05DB><U+05D9><U+05E4><U+05EA>
",return,1.332,4,1.7247,0,123,123,28,1,dukhifat.ogg,dukhifat,<U+05D3><U+05D5><U+05DB><U+05D9><U+05E4><U+05EA>,Animal,0.106685437,NA,3,a,240,2.380211242,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
125,,NA,,NA,7,1.0718,"<U+05D7><U+05E1><U+05D9><U+05D3><U+05D4>
",return,1.0243,5,1.5371,0,124,124,60,1,khasida.ogg,khasida,<U+05D7><U+05E1><U+05D9><U+05D3><U+05D4>,Animal,0.110862873,NA,3,a,192,2.283301229,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
126,,NA,,NA,7,0.8991,"<U+05E1><U+05DB><U+05D9><U+05DF>
",return,1.0396,3,0.4547,0,125,125,126,1,sakin.ogg,sakin,<U+05E1><U+05DB><U+05D9><U+05DF>,Object,0.089768395,NA,2,l,1042,3.017867719,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
127,,NA,,NA,6,2.2016,"<U+05E7><U+05D5><U+05D1><U+05E8><U+05D4>
",return,1.422,4,0.3919,0,126,126,23,1,cobra.ogg,cobra,<U+05E7><U+05D5><U+05D1><U+05E8><U+05D4>,Animal,0.082278177,NA,2,a,432,2.635483747,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
128,,NA,,NA,6,1.387,"<U+05E8><U+05E2><U+05DC>
",return,0.8106,1,0.4065,0,127,127,123,1,raal.ogg,raal,<U+05E8><U+05E2><U+05DC>,Object,0.129405722,NA,2,l,596,2.77524626,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
129,,NA,,NA,7,2.4792,"<U+05E9><U+05D9><U+05D7>
",return,2.3718,4,0.3919,0,128,128,143,1,siakh.ogg,siakh,<U+05E9><U+05D9><U+05D7>,Object,0.115275718,NA,2,l,4055,3.607990859,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
130,,NA,,NA,7,0.9043,"<U+05DB><U+05D3><U+05D5><U+05E8>
",return,1.0077,4,0.3666,0,129,129,41,1,kadur.ogg,kadur,<U+05DB><U+05D3><U+05D5><U+05E8>,Object,0.092520744,NA,2,l,15796,4.198547125,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
131,,NA,,NA,5,3.7545,"<U+05E6><U+05D5><U+05D0><U+05D4>
",return,1.1492,1,0.6676,0,130,130,166,1,tzoa.ogg,tzoa,<U+05E6><U+05D5><U+05D0><U+05D4>,Object,0.143895417,NA,2,l,332,2.521138084,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
132,,NA,,NA,7,0.9713,"<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>
",return,0.9935,4,0.9386,0,131,131,163,1,tzfardea.ogg,tzfardea,<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>,Animal,0.157518089,NA,3,a,484,2.684845362,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
133,,NA,,NA,5,1.4512,"<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>
",return,1.3291,4,0.426,0,132,132,80,1,lutra.ogg,lutra,<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>,Animal,0.078512102,NA,2,a,147,2.167317335,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
134,,NA,,NA,6,1.4709,"<U+05DB><U+05E8><U+05D9><U+05EA>
",return,0.8159,4,0.3423,0,133,133,45,1,karit.ogg,karit,<U+05DB><U+05E8><U+05D9><U+05EA>,Object,0.099997073,NA,2,l,249,2.396199347,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
135,,NA,,NA,6,2.5493,"<U+05D0><U+05DC><U+05D1><U+05D5><U+05DD>
",return,0.9187,4,0.442,0,134,134,5,1,albom.ogg,albom,<U+05D0><U+05DC><U+05D1><U+05D5><U+05DD>,Object,0.109131724,NA,2,l,18323,4.262996582,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
136,,NA,,NA,6,1.6333,"<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>
",return,0.9497,5,0.755,0,135,135,75,1,koala.ogg,koala,<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>,Animal,0.06763202,NA,3,a,125,2.096910013,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
137,,NA,,NA,7,0.9222,"<U+05DB><U+05E4><U+05D9><U+05EA>
",return,0.7104,4,1.3368,0,136,136,43,1,kapit.ogg,kapit,<U+05DB><U+05E4><U+05D9><U+05EA>,Object,0.097893588,NA,2,l,156,2.193124598,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
138,,NA,,NA,4,2.7022,"<U+05D1><U+05D5><U+05E8><U+05D2>
",return,1.5003,4,0.6524,0,137,137,21,1,boreg.ogg,boreg,<U+05D1><U+05D5><U+05E8><U+05D2>,Object,0.123916112,NA,2,l,1630,3.212187604,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
139,,NA,,NA,7,1.1522,"<U+05D0><U+05D6><U+05E0><U+05D9><U+05D4>
",return,1.1106,4,0.4028,0,138,138,116,1,ozniya.ogg,ozniya,<U+05D0><U+05D6><U+05E0><U+05D9><U+05D4>,Object,0.103960767,NA,3,l,27,1.431363764,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
140,,NA,,NA,7,1.2335,<U+05E1><U+05E8><U+05D2><U+05DC>,return,0.9662,4,0.3509,0,139,139,129,1,sargel.ogg,sargel,<U+05E1><U+05E8><U+05D2><U+05DC>,Object,0.102812193,NA,2,l,532,2.725911632,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
141,,NA,,NA,7,1.0554,"<U+05D7><U+05DE><U+05D5><U+05E8>
",return,1.0537,4,0.4239,0,140,140,56,1,khamor.ogg,khamor,<U+05D7><U+05DE><U+05D5><U+05E8>,Animal,0.079540603,NA,2,a,3943,3.595826777,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
142,,NA,,NA,7,1.0157,"<U+05E4><U+05E8><U+05E4><U+05E8>
",return,2.6088,5,5.7362,0,141,141,119,1,parpar.ogg,parpar,<U+05E4><U+05E8><U+05E4><U+05E8>,Animal,0.097249389,NA,2,a,2731,3.4363217,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
143,,NA,,NA,7,0.8523,"<U+05DB><U+05DC><U+05D1>
",return,0.8432,4,2.9345,0,142,142,50,1,kelev.ogg,kelev,<U+05DB><U+05DC><U+05D1>,Animal,0.096111767,NA,2,a,3113,3.493179121,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
144,,NA,,NA,6,1.3477,"<U+05E9><U+05EA><U+05DF>
",return,0.8334,3,0.9038,0,143,143,139,1,sheten.ogg,sheten,<U+05E9><U+05EA><U+05DF>,Object,0.061768442,NA,2,l,788,2.896526217,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
145,,NA,,NA,7,1.0758,"<U+05D8><U+05D9><U+05D2><U+05E8><U+05D9><U+05E1>
",return,1.4669,4,0.9338,0,144,144,154,1,tigris.ogg,tigris,<U+05D8><U+05D9><U+05D2><U+05E8><U+05D9><U+05E1>,Animal,0.084738761,NA,2,a,307,2.487138375,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
146,,NA,,NA,7,0.8196,"<U+05DB><U+05D1><U+05E9><U+05D4>
",return,0.8749,4,0.9076,0,145,145,72,1,kivsa.ogg,kivsa,<U+05DB><U+05D1><U+05E9><U+05D4>,Animal,0.12512663,NA,2,a,2062,3.314288661,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
147,,NA,,NA,6,1.2573,"<U+05EA><U+05D5><U+05DB><U+05D9>
",return,2.4071,5,3.0027,0,146,146,158,1,tuki.ogg,tuki,<U+05EA><U+05D5><U+05DB><U+05D9>,Animal,0.063380264,NA,2,a,384,2.584331224,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
148,,NA,,NA,6,1.6388,"<U+05D9><U+05E2><U+05DF>
",return,0.8263,4,0.4815,0,147,147,170,1,yaen.ogg,yaen,<U+05D9><U+05E2><U+05DF>,Animal,0.100202575,NA,2,a,204,2.309630167,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
149,,NA,,NA,7,1.5557,"<U+05DE><U+05E1><U+05DA>
",return,0.8908,4,0.4548,0,148,148,91,1,masakh.ogg,masakh,<U+05DE><U+05E1><U+05DA>,Object,0.107740089,NA,2,l,4186,3.621799224,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
150,,NA,,NA,7,1.8037,"<U+05D1><U+05E7><U+05D1><U+05D5><U+05E7>
",return,1.3624,4,4.2136,0,149,149,15,1,bakbuk.ogg,bakbuk,<U+05D1><U+05E7><U+05D1><U+05D5><U+05E7>,Object,0.076802008,NA,2,l,940,2.973127854,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
151,,NA,,NA,7,1.0848,"<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>
",return,1.0631,4,0.3691,0,150,150,141,1,shulkhan.ogg,shulkhan,<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>,Object,0.088036194,NA,2,l,3099,3.491221576,NA,NA,310,35,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
