"","X","Ss","block.number","Description","Trial","RT","Acc","Angle","Condition","Target","Angle_main"
"1879",3735,16,2,"UnConscious",87,595,1,45,"Different_Path","Rectangle","FALSE"
"1880",3736,16,2,"UnConscious",88,656,1,225,"Same_Path","Rectangle","FALSE"
"1881",3737,16,2,"UnConscious",89,973,1,135,"Same_Path","Diamond","FALSE"
"1882",3738,16,2,"UnConscious",90,746,1,45,"Same_Path","Diamond","FALSE"
"1883",3739,16,2,"UnConscious",91,533,1,90,"Different_Path","Diamond","TRUE"
"1884",3740,16,2,"UnConscious",92,688,1,225,"Same_Path","Diamond","FALSE"
"1885",3741,16,2,"UnConscious",93,619,1,45,"Different_Path","Diamond","FALSE"
"1886",3742,16,2,"UnConscious",94,567,1,180,"Different_Path","Rectangle","TRUE"
"1887",3743,16,2,"UnConscious",95,566,1,135,"Different_Path","Rectangle","FALSE"
"1888",3744,16,2,"UnConscious",96,457,1,45,"Different_Path","Rectangle","FALSE"
"1889",3745,16,2,"UnConscious",97,559,1,45,"Different_Path","Diamond","FALSE"
"1890",3746,16,2,"UnConscious",98,611,1,315,"Same_Path","Rectangle","FALSE"
"1891",3747,16,2,"UnConscious",99,483,1,270,"Different_Path","Rectangle","TRUE"
"1892",3748,16,2,"UnConscious",100,618,1,315,"Same_Path","Diamond","FALSE"
"1894",3750,16,2,"UnConscious",102,541,1,270,"Different_Path","Diamond","TRUE"
"1895",3751,16,2,"UnConscious",103,644,1,180,"Same_Path","Diamond","TRUE"
"1896",3752,16,2,"UnConscious",104,591,1,135,"Different_Path","Diamond","FALSE"
"1897",3753,16,2,"UnConscious",105,482,1,135,"Same_Path","Diamond","FALSE"
"1898",3754,16,2,"UnConscious",106,601,1,225,"Different_Path","Rectangle","FALSE"
"1899",3755,16,2,"UnConscious",107,698,1,90,"Different_Path","Diamond","TRUE"
"1900",3756,16,2,"UnConscious",108,667,1,180,"Same_Path","Rectangle","TRUE"
"1901",3757,16,2,"UnConscious",109,834,1,225,"Same_Path","Diamond","FALSE"
"1902",3758,16,2,"UnConscious",110,773,1,45,"Different_Path","Diamond","FALSE"
"1903",3759,16,2,"UnConscious",111,719,1,315,"Different_Path","Diamond","FALSE"
"1904",3760,16,2,"UnConscious",112,970,1,225,"Different_Path","Rectangle","FALSE"
"1905",3761,16,2,"UnConscious",113,673,1,225,"Same_Path","Diamond","FALSE"
"1906",3762,16,2,"UnConscious",114,1008,1,180,"Same_Path","Diamond","TRUE"
"1907",3763,16,2,"UnConscious",115,791,1,315,"Same_Path","Diamond","FALSE"
"1908",3764,16,2,"UnConscious",116,498,1,315,"Same_Path","Rectangle","FALSE"
"1909",3765,16,2,"UnConscious",117,753,1,135,"Same_Path","Diamond","FALSE"
"1910",3766,16,2,"UnConscious",118,794,1,270,"Different_Path","Rectangle","TRUE"
"1911",3767,16,2,"UnConscious",119,997,1,225,"Different_Path","Rectangle","FALSE"
"1912",3768,16,2,"UnConscious",120,696,1,180,"Different_Path","Diamond","TRUE"
"1913",3769,16,2,"UnConscious",121,732,1,0,"Same_Path","Diamond","TRUE"
"1914",3770,16,2,"UnConscious",122,747,1,0,"Different_Path","Rectangle","TRUE"
"1915",3771,16,2,"UnConscious",123,714,1,45,"Different_Path","Rectangle","FALSE"
"1916",3772,16,2,"UnConscious",124,1129,1,315,"Different_Path","Diamond","FALSE"
"1917",3773,16,2,"UnConscious",125,670,1,90,"Same_Path","Rectangle","TRUE"
"1918",3774,16,2,"UnConscious",126,623,1,0,"Different_Path","Diamond","TRUE"
"1919",3775,16,2,"UnConscious",127,488,1,270,"Same_Path","Rectangle","TRUE"
"1920",3776,16,2,"UnConscious",128,485,1,270,"Different_Path","Rectangle","TRUE"
"1921",3905,17,2,"UnConscious",1,588,1,90,"Same_Path","Rectangle","TRUE"
"1922",3906,17,2,"UnConscious",2,671,1,315,"Different_Path","Rectangle","FALSE"
"1923",3907,17,2,"UnConscious",3,946,1,180,"Same_Path","Rectangle","TRUE"
"1924",3908,17,2,"UnConscious",4,795,1,90,"Same_Path","Diamond","TRUE"
"1925",3909,17,2,"UnConscious",5,659,1,45,"Same_Path","Diamond","FALSE"
"1926",3910,17,2,"UnConscious",6,600,1,315,"Different_Path","Rectangle","FALSE"
"1927",3911,17,2,"UnConscious",7,893,1,135,"Different_Path","Diamond","FALSE"
"1928",3912,17,2,"UnConscious",8,568,1,225,"Different_Path","Rectangle","FALSE"
"1929",3913,17,2,"UnConscious",9,641,1,0,"Different_Path","Rectangle","TRUE"
"1930",3914,17,2,"UnConscious",10,1104,1,45,"Different_Path","Diamond","FALSE"
"1931",3915,17,2,"UnConscious",11,879,1,0,"Different_Path","Rectangle","TRUE"
"1932",3916,17,2,"UnConscious",12,1059,1,0,"Different_Path","Rectangle","TRUE"
"1933",3917,17,2,"UnConscious",13,1056,1,90,"Different_Path","Diamond","TRUE"
"1934",3918,17,2,"UnConscious",14,1015,1,135,"Same_Path","Diamond","FALSE"
"1935",3919,17,2,"UnConscious",15,608,1,270,"Same_Path","Rectangle","TRUE"
"1936",3920,17,2,"UnConscious",16,1151,1,180,"Different_Path","Rectangle","TRUE"
"1937",3921,17,2,"UnConscious",17,1004,1,135,"Different_Path","Diamond","FALSE"
"1938",3922,17,2,"UnConscious",18,806,1,90,"Different_Path","Rectangle","TRUE"
"1939",3923,17,2,"UnConscious",19,811,1,315,"Different_Path","Diamond","FALSE"
"1940",3924,17,2,"UnConscious",20,1066,1,0,"Same_Path","Diamond","TRUE"
"1941",3925,17,2,"UnConscious",21,745,1,225,"Different_Path","Rectangle","FALSE"
"1942",3926,17,2,"UnConscious",22,736,1,90,"Same_Path","Rectangle","TRUE"
"1943",3927,17,2,"UnConscious",23,614,1,180,"Different_Path","Rectangle","TRUE"
"1944",3928,17,2,"UnConscious",24,1129,1,180,"Same_Path","Rectangle","TRUE"
"1945",3929,17,2,"UnConscious",25,696,1,315,"Same_Path","Rectangle","FALSE"
"1946",3930,17,2,"UnConscious",26,497,1,315,"Same_Path","Diamond","FALSE"
"1947",3931,17,2,"UnConscious",27,814,1,225,"Same_Path","Diamond","FALSE"
"1948",3932,17,2,"UnConscious",28,659,1,135,"Different_Path","Rectangle","FALSE"
"1949",3933,17,2,"UnConscious",29,676,1,135,"Same_Path","Rectangle","FALSE"
"1950",3934,17,2,"UnConscious",30,903,1,225,"Different_Path","Rectangle","FALSE"
"1951",3935,17,2,"UnConscious",31,1030,1,90,"Different_Path","Diamond","TRUE"
"1952",3936,17,2,"UnConscious",32,848,1,45,"Same_Path","Rectangle","FALSE"
"1953",3937,17,2,"UnConscious",33,619,1,45,"Same_Path","Diamond","FALSE"
"1954",3938,17,2,"UnConscious",34,1264,1,0,"Same_Path","Diamond","TRUE"
"1955",3939,17,2,"UnConscious",35,631,1,135,"Same_Path","Diamond","FALSE"
"1956",3940,17,2,"UnConscious",36,816,1,135,"Different_Path","Rectangle","FALSE"
"1957",3941,17,2,"UnConscious",37,868,1,90,"Same_Path","Rectangle","TRUE"
"1958",3942,17,2,"UnConscious",38,449,1,225,"Same_Path","Rectangle","FALSE"
"1959",3943,17,2,"UnConscious",39,649,1,45,"Different_Path","Diamond","FALSE"
"1960",3944,17,2,"UnConscious",40,759,1,270,"Different_Path","Rectangle","TRUE"
"1961",3945,17,2,"UnConscious",41,682,1,315,"Different_Path","Diamond","FALSE"
"1962",3946,17,2,"UnConscious",42,467,1,270,"Same_Path","Rectangle","TRUE"
"1963",3947,17,2,"UnConscious",43,1294,1,315,"Different_Path","Diamond","FALSE"
"1964",3948,17,2,"UnConscious",44,583,1,315,"Different_Path","Diamond","FALSE"
"1965",3949,17,2,"UnConscious",45,914,1,90,"Different_Path","Diamond","TRUE"
"1966",3950,17,2,"UnConscious",46,626,1,0,"Same_Path","Rectangle","TRUE"
"1967",3951,17,2,"UnConscious",47,484,1,270,"Different_Path","Rectangle","TRUE"
"1968",3952,17,2,"UnConscious",48,714,1,90,"Same_Path","Diamond","TRUE"
"1969",3953,17,2,"UnConscious",49,1459,1,225,"Different_Path","Diamond","FALSE"
"1970",3954,17,2,"UnConscious",50,800,1,315,"Different_Path","Rectangle","FALSE"
"1971",3955,17,2,"UnConscious",51,845,1,0,"Different_Path","Diamond","TRUE"
"1972",3956,17,2,"UnConscious",52,724,1,135,"Same_Path","Diamond","FALSE"
"1973",3957,17,2,"UnConscious",53,472,1,45,"Same_Path","Rectangle","FALSE"
"1974",3958,17,2,"UnConscious",54,1144,1,270,"Different_Path","Rectangle","TRUE"
"1975",3959,17,2,"UnConscious",55,798,1,270,"Different_Path","Diamond","TRUE"
"1976",3960,17,2,"UnConscious",56,559,1,270,"Same_Path","Rectangle","TRUE"
"1977",3961,17,2,"UnConscious",57,910,1,270,"Same_Path","Diamond","TRUE"
"1978",3962,17,2,"UnConscious",58,507,1,0,"Different_Path","Rectangle","TRUE"
"1979",3963,17,2,"UnConscious",59,450,1,135,"Same_Path","Rectangle","FALSE"
"1980",3964,17,2,"UnConscious",60,525,1,0,"Same_Path","Diamond","TRUE"
"1981",3965,17,2,"UnConscious",61,566,1,270,"Same_Path","Diamond","TRUE"
"1982",3966,17,2,"UnConscious",62,811,1,180,"Same_Path","Rectangle","TRUE"
"1983",3967,17,2,"UnConscious",63,488,1,180,"Same_Path","Diamond","TRUE"
"1984",3968,17,2,"UnConscious",64,457,1,225,"Same_Path","Rectangle","FALSE"
"1985",3969,17,2,"UnConscious",65,692,1,135,"Different_Path","Diamond","FALSE"
"1986",3970,17,2,"UnConscious",66,569,1,225,"Different_Path","Rectangle","FALSE"
"1987",3971,17,2,"UnConscious",67,723,1,45,"Same_Path","Rectangle","FALSE"
"1988",3972,17,2,"UnConscious",68,952,1,45,"Same_Path","Diamond","FALSE"
"1989",3973,17,2,"UnConscious",69,677,1,180,"Same_Path","Diamond","TRUE"
"1990",3974,17,2,"UnConscious",70,896,1,315,"Same_Path","Rectangle","FALSE"
"1991",3975,17,2,"UnConscious",71,845,1,225,"Different_Path","Rectangle","FALSE"
"1992",3976,17,2,"UnConscious",72,636,1,270,"Different_Path","Rectangle","TRUE"
"1993",3977,17,2,"UnConscious",73,961,1,90,"Different_Path","Diamond","TRUE"
"1994",3978,17,2,"UnConscious",74,1035,1,315,"Different_Path","Rectangle","FALSE"
"1995",3979,17,2,"UnConscious",75,478,1,45,"Same_Path","Rectangle","FALSE"
"1996",3980,17,2,"UnConscious",76,667,1,90,"Different_Path","Rectangle","TRUE"
"1997",3981,17,2,"UnConscious",77,1154,1,45,"Different_Path","Diamond","FALSE"
"1998",3982,17,2,"UnConscious",78,1245,1,90,"Different_Path","Diamond","TRUE"
"1999",3983,17,2,"UnConscious",79,571,1,45,"Different_Path","Diamond","FALSE"
"2000",3984,17,2,"UnConscious",80,495,1,315,"Different_Path","Rectangle","FALSE"
"2001",3985,17,2,"UnConscious",81,479,1,315,"Same_Path","Diamond","FALSE"
"2002",3986,17,2,"UnConscious",82,440,1,135,"Same_Path","Rectangle","FALSE"
"2003",3987,17,2,"UnConscious",83,591,1,315,"Different_Path","Rectangle","FALSE"
"2004",3988,17,2,"UnConscious",84,564,1,270,"Different_Path","Diamond","TRUE"
"2005",3989,17,2,"UnConscious",85,767,1,180,"Different_Path","Diamond","TRUE"
"2006",3990,17,2,"UnConscious",86,1120,1,0,"Different_Path","Diamond","TRUE"
"2007",3991,17,2,"UnConscious",87,647,1,180,"Same_Path","Rectangle","TRUE"
"2008",3992,17,2,"UnConscious",88,580,1,315,"Same_Path","Diamond","FALSE"
"2009",3993,17,2,"UnConscious",89,657,1,180,"Different_Path","Diamond","TRUE"
"2010",3994,17,2,"UnConscious",90,564,1,180,"Same_Path","Diamond","TRUE"
"2011",3995,17,2,"UnConscious",91,587,1,45,"Different_Path","Rectangle","FALSE"
"2012",3996,17,2,"UnConscious",92,632,1,0,"Different_Path","Diamond","TRUE"
"2013",3997,17,2,"UnConscious",93,677,1,225,"Different_Path","Diamond","FALSE"
"2014",3998,17,2,"UnConscious",94,826,1,90,"Same_Path","Rectangle","TRUE"
"2015",3999,17,2,"UnConscious",95,934,1,270,"Different_Path","Rectangle","TRUE"
"2016",4000,17,2,"UnConscious",96,451,1,225,"Same_Path","Diamond","FALSE"
"2017",4001,17,2,"UnConscious",97,716,1,0,"Same_Path","Diamond","TRUE"
"2018",4002,17,2,"UnConscious",98,647,1,0,"Different_Path","Rectangle","TRUE"
"2019",4003,17,2,"UnConscious",99,506,1,180,"Same_Path","Rectangle","TRUE"
"2020",4004,17,2,"UnConscious",100,735,1,225,"Different_Path","Diamond","FALSE"
"2021",4005,17,2,"UnConscious",101,482,1,90,"Same_Path","Rectangle","TRUE"
"2022",4006,17,2,"UnConscious",102,577,1,180,"Same_Path","Diamond","TRUE"
"2023",4007,17,2,"UnConscious",103,760,1,45,"Different_Path","Rectangle","FALSE"
"2024",4008,17,2,"UnConscious",104,469,1,180,"Same_Path","Rectangle","TRUE"
"2025",4009,17,2,"UnConscious",105,470,1,180,"Same_Path","Diamond","TRUE"
"2026",4010,17,2,"UnConscious",106,565,1,45,"Different_Path","Diamond","FALSE"
"2027",4011,17,2,"UnConscious",107,542,1,135,"Same_Path","Rectangle","FALSE"
"2028",4012,17,2,"UnConscious",108,969,1,270,"Same_Path","Diamond","TRUE"
"2029",4013,17,2,"UnConscious",109,923,1,45,"Same_Path","Rectangle","FALSE"
"2030",4014,17,2,"UnConscious",110,972,1,90,"Different_Path","Diamond","TRUE"
"2031",4015,17,2,"UnConscious",111,911,1,135,"Same_Path","Diamond","FALSE"
"2032",4016,17,2,"UnConscious",112,568,1,135,"Same_Path","Diamond","FALSE"
"2033",4017,17,2,"UnConscious",113,631,1,270,"Same_Path","Diamond","TRUE"
"2034",4018,17,2,"UnConscious",114,644,1,225,"Different_Path","Rectangle","FALSE"
"2035",4019,17,2,"UnConscious",115,531,1,135,"Same_Path","Rectangle","FALSE"
"2036",4020,17,2,"UnConscious",116,471,1,225,"Different_Path","Diamond","FALSE"
"2037",4021,17,2,"UnConscious",117,607,1,270,"Different_Path","Diamond","TRUE"
"2038",4022,17,2,"UnConscious",118,491,1,0,"Different_Path","Diamond","TRUE"
"2039",4023,17,2,"UnConscious",119,545,1,315,"Same_Path","Diamond","FALSE"
"2040",4024,17,2,"UnConscious",120,1261,1,135,"Different_Path","Rectangle","FALSE"
"2041",4025,17,2,"UnConscious",121,1386,1,0,"Same_Path","Rectangle","TRUE"
"2042",4026,17,2,"UnConscious",122,513,1,0,"Same_Path","Rectangle","TRUE"
"2043",4027,17,2,"UnConscious",123,834,1,180,"Same_Path","Diamond","TRUE"
"2044",4028,17,2,"UnConscious",124,617,1,45,"Different_Path","Rectangle","FALSE"
"2045",4029,17,2,"UnConscious",125,667,1,225,"Different_Path","Diamond","FALSE"
"2046",4030,17,2,"UnConscious",126,1210,1,270,"Same_Path","Diamond","TRUE"
"2047",4031,17,2,"UnConscious",127,689,1,90,"Same_Path","Rectangle","TRUE"
"2048",4032,17,2,"UnConscious",128,568,1,225,"Same_Path","Diamond","FALSE"
"2049",4161,18,2,"UnConscious",1,506,1,315,"Same_Path","Rectangle","FALSE"
"2050",4162,18,2,"UnConscious",2,532,1,270,"Same_Path","Rectangle","TRUE"
"2051",4163,18,2,"UnConscious",3,697,1,45,"Different_Path","Diamond","FALSE"
"2052",4164,18,2,"UnConscious",4,649,1,45,"Same_Path","Rectangle","FALSE"
"2053",4165,18,2,"UnConscious",5,937,1,0,"Same_Path","Diamond","TRUE"
"2054",4166,18,2,"UnConscious",6,515,1,180,"Same_Path","Rectangle","TRUE"
"2055",4167,18,2,"UnConscious",7,826,1,180,"Different_Path","Diamond","TRUE"
"2056",4168,18,2,"UnConscious",8,555,1,180,"Different_Path","Rectangle","TRUE"
"2057",4169,18,2,"UnConscious",9,638,1,180,"Different_Path","Diamond","TRUE"
"2058",4170,18,2,"UnConscious",10,701,1,0,"Different_Path","Diamond","TRUE"
"2059",4171,18,2,"UnConscious",11,790,1,135,"Same_Path","Rectangle","FALSE"
"2060",4172,18,2,"UnConscious",12,1095,1,315,"Different_Path","Diamond","FALSE"
"2061",4173,18,2,"UnConscious",13,929,1,90,"Different_Path","Rectangle","TRUE"
"2062",4174,18,2,"UnConscious",14,776,1,0,"Different_Path","Rectangle","TRUE"
"2063",4175,18,2,"UnConscious",15,521,1,180,"Same_Path","Rectangle","TRUE"
"2064",4176,18,2,"UnConscious",16,542,1,0,"Different_Path","Rectangle","TRUE"
"2065",4177,18,2,"UnConscious",17,1337,1,0,"Different_Path","Diamond","TRUE"
"2066",4178,18,2,"UnConscious",18,630,1,90,"Same_Path","Diamond","TRUE"
"2067",4179,18,2,"UnConscious",19,973,1,90,"Different_Path","Diamond","TRUE"
"2068",4180,18,2,"UnConscious",20,480,1,90,"Same_Path","Diamond","TRUE"
"2069",4181,18,2,"UnConscious",21,525,1,0,"Different_Path","Rectangle","TRUE"
"2070",4182,18,2,"UnConscious",22,668,1,315,"Same_Path","Diamond","FALSE"
"2071",4183,18,2,"UnConscious",23,601,1,90,"Same_Path","Rectangle","TRUE"
"2072",4184,18,2,"UnConscious",24,1389,1,45,"Same_Path","Diamond","FALSE"
"2073",4185,18,2,"UnConscious",25,680,1,135,"Same_Path","Diamond","FALSE"
"2074",4186,18,2,"UnConscious",26,957,1,135,"Different_Path","Rectangle","FALSE"
"2075",4187,18,2,"UnConscious",27,676,1,225,"Different_Path","Rectangle","FALSE"
"2076",4188,18,2,"UnConscious",28,653,1,225,"Same_Path","Rectangle","FALSE"
"2077",4189,18,2,"UnConscious",29,757,1,135,"Different_Path","Diamond","FALSE"
"2078",4190,18,2,"UnConscious",30,591,1,225,"Same_Path","Diamond","FALSE"
"2079",4191,18,2,"UnConscious",31,524,1,180,"Different_Path","Diamond","TRUE"
"2080",4192,18,2,"UnConscious",32,878,1,45,"Same_Path","Rectangle","FALSE"
"2081",4193,18,2,"UnConscious",33,675,1,270,"Different_Path","Rectangle","TRUE"
"2082",4194,18,2,"UnConscious",34,582,1,0,"Same_Path","Rectangle","TRUE"
"2083",4195,18,2,"UnConscious",35,1077,1,180,"Same_Path","Diamond","TRUE"
"2084",4196,18,2,"UnConscious",36,674,1,45,"Different_Path","Rectangle","FALSE"
"2085",4197,18,2,"UnConscious",37,961,1,135,"Different_Path","Diamond","FALSE"
"2086",4198,18,2,"UnConscious",38,1180,1,270,"Same_Path","Rectangle","TRUE"
"2087",4199,18,2,"UnConscious",39,700,1,45,"Different_Path","Diamond","FALSE"
"2088",4200,18,2,"UnConscious",40,791,1,270,"Same_Path","Diamond","TRUE"
"2089",4201,18,2,"UnConscious",41,670,1,90,"Same_Path","Rectangle","TRUE"
"2090",4202,18,2,"UnConscious",42,483,1,225,"Different_Path","Rectangle","FALSE"
"2091",4203,18,2,"UnConscious",43,1052,1,315,"Different_Path","Rectangle","FALSE"
"2092",4204,18,2,"UnConscious",44,1083,1,135,"Same_Path","Rectangle","FALSE"
"2093",4205,18,2,"UnConscious",45,635,1,315,"Different_Path","Rectangle","FALSE"
"2094",4206,18,2,"UnConscious",46,1014,1,225,"Different_Path","Diamond","FALSE"
"2095",4207,18,2,"UnConscious",47,737,1,90,"Same_Path","Rectangle","TRUE"
"2096",4208,18,2,"UnConscious",48,1012,1,90,"Different_Path","Diamond","TRUE"
"2097",4209,18,2,"UnConscious",49,693,1,135,"Different_Path","Rectangle","FALSE"
"2098",4210,18,2,"UnConscious",50,754,1,225,"Same_Path","Diamond","FALSE"
"2099",4211,18,2,"UnConscious",51,1003,1,315,"Different_Path","Rectangle","FALSE"
"2100",4212,18,2,"UnConscious",52,799,1,0,"Different_Path","Rectangle","TRUE"
"2101",4213,18,2,"UnConscious",53,1488,1,225,"Different_Path","Diamond","FALSE"
"2102",4214,18,2,"UnConscious",54,813,1,0,"Different_Path","Rectangle","TRUE"
"2103",4215,18,2,"UnConscious",55,794,1,225,"Same_Path","Diamond","FALSE"
"2104",4216,18,2,"UnConscious",56,1081,1,225,"Different_Path","Rectangle","FALSE"
"2105",4217,18,2,"UnConscious",57,774,1,90,"Same_Path","Diamond","TRUE"
"2106",4218,18,2,"UnConscious",58,714,1,0,"Different_Path","Rectangle","TRUE"
"2107",4219,18,2,"UnConscious",59,837,1,45,"Same_Path","Diamond","FALSE"
"2108",4220,18,2,"UnConscious",60,910,1,180,"Same_Path","Rectangle","TRUE"
"2109",4221,18,2,"UnConscious",61,651,1,45,"Different_Path","Rectangle","FALSE"
"2110",4222,18,2,"UnConscious",62,848,1,45,"Same_Path","Diamond","FALSE"
"2111",4223,18,2,"UnConscious",63,671,1,45,"Different_Path","Diamond","FALSE"
"2112",4224,18,2,"UnConscious",64,898,1,90,"Different_Path","Diamond","TRUE"
"2113",4225,18,2,"UnConscious",65,688,1,315,"Same_Path","Diamond","FALSE"
"2114",4226,18,2,"UnConscious",66,657,1,135,"Different_Path","Rectangle","FALSE"
"2115",4227,18,2,"UnConscious",67,656,1,180,"Same_Path","Diamond","TRUE"
"2116",4228,18,2,"UnConscious",68,725,1,135,"Same_Path","Diamond","FALSE"
"2117",4229,18,2,"UnConscious",69,1098,1,90,"Different_Path","Diamond","TRUE"
"2118",4230,18,2,"UnConscious",70,543,1,0,"Same_Path","Diamond","TRUE"
"2119",4231,18,2,"UnConscious",71,534,1,45,"Different_Path","Rectangle","FALSE"
"2120",4232,18,2,"UnConscious",72,701,1,225,"Different_Path","Diamond","FALSE"
"2121",4233,18,2,"UnConscious",73,464,1,270,"Different_Path","Diamond","TRUE"
"2122",4234,18,2,"UnConscious",74,677,1,315,"Same_Path","Rectangle","FALSE"
"2123",4235,18,2,"UnConscious",75,508,1,225,"Different_Path","Diamond","FALSE"
"2125",4237,18,2,"UnConscious",77,1060,1,225,"Different_Path","Rectangle","FALSE"
"2126",4238,18,2,"UnConscious",78,2782,1,315,"Different_Path","Diamond","FALSE"
"2127",4239,18,2,"UnConscious",79,813,1,180,"Different_Path","Diamond","TRUE"
"2128",4240,18,2,"UnConscious",80,1466,1,45,"Different_Path","Diamond","FALSE"
"2129",4241,18,2,"UnConscious",81,586,1,135,"Same_Path","Diamond","FALSE"
"2130",4242,18,2,"UnConscious",82,589,1,270,"Same_Path","Diamond","TRUE"
"2131",4243,18,2,"UnConscious",83,572,1,315,"Different_Path","Rectangle","FALSE"
"2132",4244,18,2,"UnConscious",84,895,1,270,"Different_Path","Diamond","TRUE"
"2133",4245,18,2,"UnConscious",85,3595,1,45,"Different_Path","Rectangle","FALSE"
"2134",4246,18,2,"UnConscious",86,814,1,90,"Different_Path","Diamond","TRUE"
"2135",4247,18,2,"UnConscious",87,584,1,180,"Same_Path","Diamond","TRUE"
"2136",4248,18,2,"UnConscious",88,714,1,135,"Same_Path","Diamond","FALSE"
"2137",4249,18,2,"UnConscious",89,552,1,225,"Same_Path","Rectangle","FALSE"
"2138",4250,18,2,"UnConscious",90,683,1,0,"Same_Path","Diamond","TRUE"
"2139",4251,18,2,"UnConscious",91,644,1,270,"Same_Path","Diamond","TRUE"
"2140",4252,18,2,"UnConscious",92,677,1,315,"Same_Path","Rectangle","FALSE"
"2141",4253,18,2,"UnConscious",93,1088,1,225,"Different_Path","Diamond","FALSE"
"2142",4254,18,2,"UnConscious",94,591,1,45,"Same_Path","Rectangle","FALSE"
"2143",4255,18,2,"UnConscious",95,444,1,180,"Same_Path","Rectangle","TRUE"
"2144",4256,18,2,"UnConscious",96,671,1,270,"Same_Path","Diamond","TRUE"
"2145",4257,18,2,"UnConscious",97,440,1,135,"Same_Path","Rectangle","FALSE"
"2146",4258,18,2,"UnConscious",98,687,1,180,"Different_Path","Diamond","TRUE"
"2147",4259,18,2,"UnConscious",99,810,1,135,"Different_Path","Diamond","FALSE"
"2148",4260,18,2,"UnConscious",100,812,1,315,"Same_Path","Diamond","FALSE"
"2149",4261,18,2,"UnConscious",101,601,1,180,"Same_Path","Rectangle","TRUE"
"2150",4262,18,2,"UnConscious",102,432,1,270,"Same_Path","Rectangle","TRUE"
"2151",4263,18,2,"UnConscious",103,769,1,270,"Different_Path","Diamond","TRUE"
"2152",4264,18,2,"UnConscious",104,782,1,315,"Different_Path","Diamond","FALSE"
"2153",4265,18,2,"UnConscious",105,843,1,180,"Different_Path","Rectangle","TRUE"
"2154",4266,18,2,"UnConscious",106,800,1,315,"Same_Path","Diamond","FALSE"
